OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, December 19, 2018
3:22:33 PM
45/100
1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.994995,65.167611,138.840716,142.491044,62.882944,57.743691,59.322715,12.804850,135.504913,0.891104,65.140768,55.592259,141.300716,137.496038,138.991203,136.417000,77.988612,135.855337,0.001886,-1.909929,32.000000,-237.202031,136.546384,0.260848,13.476451,0.660937,266322.888402,0.913370,19.937181,20.570409,2.525209,68.661246,69.804611,88.253176,100.000000,36.803633,81.580000,35.821094,21.010000,15.317763
55.001765,65.168123,138.835785,142.486278,62.940267,57.743775,59.294650,12.805288,135.498775,0.891094,65.142426,55.594845,141.296785,137.492630,138.989391,136.416707,77.987733,135.855304,0.001888,-1.909893,32.000000,-237.201624,136.538639,0.260806,13.481226,0.660955,266324.777960,0.913082,19.931541,20.573463,2.525387,68.653696,69.804110,88.252776,100.000000,36.794173,81.580000,35.800304,21.010000,15.318101
55.005738,65.168912,138.847988,142.482330,62.945723,57.743937,59.155307,12.805024,135.500913,0.783674,65.144455,55.598815,141.293205,137.486034,138.987469,136.415790,77.987633,135.851903,0.001891,-1.909894,32.000000,-237.201900,136.559091,0.221204,13.485291,0.660859,266326.187600,0.913278,19.931453,20.572943,2.524606,68.647435,69.804538,88.253921,100.000000,36.819658,81.580000,35.783817,21.010000,15.318452
55.007773,65.169611,138.887485,142.477902,62.978314,57.744053,59.283815,12.804477,135.501856,0.434581,65.145844,55.604207,141.289442,137.481914,138.984452,136.413307,77.986754,135.853012,0.001862,-1.909884,32.000000,-237.202440,136.583086,0.117705,13.488144,0.660501,266325.662328,0.913588,19.925469,20.573806,2.524206,68.640556,69.804531,88.256314,100.000000,36.836366,81.580000,35.766911,21.010000,15.318844
55.008160,65.170353,138.848172,142.474589,63.002818,57.743877,59.309651,12.803761,135.496725,0.426514,65.148596,55.604562,141.287802,137.476654,138.982558,136.414194,77.987440,135.847144,0.001859,-1.908662,32.000000,-237.203215,136.579308,0.117749,13.485381,0.660312,266326.175680,0.915672,19.922447,20.572261,2.524246,68.636422,69.804613,88.258884,100.000000,36.813449,81.580000,35.754175,21.010000,15.319182
55.012384,65.171294,138.844179,142.470958,63.041948,57.743916,59.350299,12.806397,135.493527,0.426689,65.149920,55.609302,141.285289,137.477129,138.978204,136.411544,77.986485,135.841285,0.001872,-1.908597,32.000000,-237.200614,136.580113,0.117730,13.484101,0.660356,266327.429804,0.913653,19.921193,20.573676,2.524870,68.631449,69.804550,88.261113,100.000000,36.815426,81.580000,35.733676,21.010000,15.319599
55.012903,65.172273,138.859973,142.467941,63.034955,57.743822,59.151378,12.806037,135.490086,0.426663,65.151939,55.611546,141.283231,137.475536,138.974902,136.406777,77.985549,135.836298,0.001883,-1.908600,32.000000,-237.201107,136.574468,0.117719,13.480426,0.660275,266326.226384,0.913247,19.921565,20.570150,2.524138,68.628407,69.804146,88.262826,100.000000,36.808397,81.580000,35.720266,21.010000,15.319976
55.015143,65.173329,138.808082,142.464126,63.067620,57.743764,59.307401,12.805965,135.478966,0.541699,65.155074,55.615016,141.280907,137.475729,138.971906,136.404326,77.985410,135.831447,0.001889,-1.907394,32.000000,-237.201168,136.548053,0.160230,13.480262,0.660261,266327.040396,0.912547,19.918452,20.568268,2.523871,68.626263,69.804643,88.266230,100.000000,36.793408,81.580000,35.702517,21.010000,15.320423
55.019451,65.174349,138.813535,142.460900,63.056176,57.743909,59.345737,12.806729,135.471364,0.866856,65.156793,55.618686,141.277812,137.473643,138.968726,136.399003,77.984214,135.828423,0.001891,-1.906238,32.000000,-237.200452,136.520790,0.259857,13.484686,0.660508,266328.018864,0.915607,19.918934,20.566791,2.524135,68.623497,69.804242,88.268903,100.000000,36.785779,81.580000,35.684441,21.010000,15.320802
55.023186,65.175933,138.793147,142.456977,63.085468,57.743867,59.326279,12.808448,135.468799,0.885195,65.159649,55.623169,141.274720,137.473130,138.966460,136.396526,77.984017,135.828731,0.001903,-1.907380,32.000000,-237.198597,136.518774,0.261337,13.490325,0.660220,266327.846499,0.913159,19.917841,20.564580,2.523089,68.621794,69.804548,88.272998,100.000000,36.762814,81.580000,35.663334,21.010000,15.321319
